id,cost,movie,movie_genre,time,date,campaing
503,4.61,"Conversation, The",Drama|Mystery,1:26 PM,02/12/2019,
882,2.49,Shed No Tears (Känn ingen sorg),Drama|Musical|Romance,10:43 AM,08/13/2019,
244,3.65,Heaven Is for Real,Drama,12:59 PM,05/07/2019,
355,4.34,Känd från TV,Comedy,3:48 AM,06/24/2019,FbAds-fb
990,14.67,High Heels (Tacones lejanos),Comedy|Drama,6:38 PM,01/09/2019,TwAds
471,9.55,Night Terrors,Horror,4:14 AM,03/08/2019,FbAds-fb
420,2.02,Svengali,Drama|Horror,9:13 AM,10/22/2019,
208,8.51,Killing Season,Action|Thriller,2:49 AM,09/19/2019,
333,7.74,Kings of Pastry (Les rois de la pâtisserie),Documentary,2:14 PM,03/07/2019,
782,4.44,Lucie Aubrac,Romance|War,9:09 PM,05/25/2019,
439,10.28,Kids for Cash,Documentary|Thriller,7:40 PM,11/19/2019,GAds
969,3.06,Killing Me Softly,Drama|Mystery|Romance|Thriller,8:19 PM,04/21/2019,
775,6.31,Gen-Y Cops (Te jing xin ren lei 2) (Gen-X Cops 2: Metal Mayhem) (Metal Mayhem),Action|Sci-Fi,6:47 PM,12/18/2019,FbAds-fb
258,2.66,"'burbs, The",Comedy,9:58 PM,04/03/2019,
203,2.03,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha),Action|Comedy|Crime|Thriller,3:02 AM,08/23/2019,
394,8.81,Foreverland,Drama,1:46 AM,08/25/2019,
67,5.42,You Can't Win 'Em All,Adventure|Comedy|War,10:11 PM,03/25/2019,Amazon
58,5.1,Contagion / Bio Slime,Horror,2:27 AM,05/14/2019,TwAds
961,5.85,Honey,Drama|Romance,9:53 PM,11/19/2019,Amazon
9,9.38,When Marnie Was There,Animation|Drama,1:17 PM,09/24/2019,Amazon
640,8.79,Love's Enduring Promise,Drama|Romance,10:13 PM,06/12/2019,
499,10.33,"Calling, The",Thriller,4:43 AM,05/15/2019,TwAds
251,7.14,Guyana Tragedy: The Story of Jim Jones,Drama,7:46 PM,04/13/2019,
635,1.24,Loose Change 9/11: An American Coup,Documentary,6:18 AM,03/09/2019,
760,4.83,Pauline at the Beach (Pauline à la Plage),Comedy|Drama|Romance,9:46 AM,05/25/2019,
538,4.79,Finding Vivian Maier,Documentary,9:48 AM,09/03/2019,
168,5.53,Scourge,Horror|Mystery|Sci-Fi,12:25 PM,09/22/2019,
991,4.15,Oklahoma!,Musical|Romance|Western,11:26 AM,01/04/2019,GAds
825,1.61,"Yes, But... (Oui, mais...)",Comedy|Drama|Romance,3:16 AM,10/20/2019,
900,10.44,If Looks Could Kill,Action|Comedy,6:56 AM,05/22/2019,
483,3.21,Godsend,Drama|Horror|Thriller,9:58 AM,12/13/2019,TwAds
741,13.04,Private Parts,Horror|Thriller,5:20 PM,12/15/2019,
124,4.77,One Fine Spring Day (Bomnaleun ganda),Drama,4:22 AM,02/03/2019,
421,1.4,Home Sweet Home,Comedy,10:36 AM,08/20/2019,FbAds-fb
936,10.23,"Crash Reel, The",Documentary,9:26 AM,06/18/2019,
888,14.81,Slipstream,Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,5:36 AM,02/09/2019,
336,8.3,Welcome,Drama,6:13 PM,05/28/2019,GAds
282,9.54,Intruders,Horror|Thriller,7:51 PM,02/26/2019,GAds
900,3.69,Race to Witch Mountain,Adventure|Children|Fantasy|Sci-Fi|Thriller,11:25 AM,08/19/2019,
91,3.36,"Golden Bowl, The",Drama,1:46 PM,12/06/2019,
295,1.58,Mysterious Skin,Drama|Mystery,11:02 AM,03/24/2019,FbAds-fb
692,12.38,"Goodbye, Mr. Chips",Drama|Musical|Romance,9:16 AM,08/01/2019,
778,14.19,Wadd: The Life & Times of John C. Holmes,Documentary,12:56 PM,06/14/2019,GAds
810,5.35,Kidnapping Mr. Heineken,Action|Crime|Drama|Thriller,5:08 AM,06/03/2019,
441,4.58,No Turning Back,Adventure|Drama|Thriller,8:26 AM,08/17/2019,
199,12.37,Blood and Bone,Action|Drama,2:18 PM,01/19/2019,GAds
511,4.42,SSSSSSS,Horror|Sci-Fi,3:12 PM,12/23/2019,TwAds
490,6.04,Stealing Beauty,Drama,10:23 AM,09/12/2019,
167,1.37,Plastic Bag,Drama,3:18 AM,06/30/2019,
971,8.52,Amigo,Drama|War,2:12 AM,10/03/2019,GAds
733,3.44,William Shakespeare's A Midsummer Night's Dream,Comedy|Fantasy,10:52 AM,04/23/2019,
984,10.48,24: Redemption,Action|Adventure|Crime|Drama|Thriller,11:07 PM,08/07/2019,
267,12.24,Murder Ahoy,Comedy|Crime|Drama|Mystery,5:24 AM,03/31/2019,FbAds-fb
559,4.44,Whip It,Comedy|Drama,9:58 PM,01/02/2019,
202,9.54,Predators,Action|Sci-Fi|Thriller,1:35 PM,09/23/2019,FbAds-fb
295,5.05,Sweeney Todd: The Demon Barber of Fleet Street,Crime|Horror,8:53 AM,08/10/2019,
432,10.9,Dreamworld,Comedy|Drama|Romance,6:51 PM,03/02/2019,
358,13.72,"Living Wake, The",Comedy,11:51 PM,09/24/2019,
428,7.03,Curse of Chucky (Child's Play 6),Horror|Thriller,10:01 PM,10/18/2019,FbAds-fb
236,13.43,Frozen Hell (Jäämarssi) ,Documentary|War,5:47 AM,10/18/2019,
508,9.97,OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus),Adventure|Comedy,9:22 AM,08/04/2019,
256,11.65,Herbie Rides Again,Adventure|Children|Comedy,8:09 PM,12/07/2019,FbAds-in
641,1.02,Prinsessa (Starring Maja),Drama,2:28 PM,02/13/2019,Amazon
104,6.96,World on a Wire (Welt am Draht),Crime|Sci-Fi,12:04 PM,05/10/2019,
180,10.59,Kickin It Old Skool,Comedy,8:58 PM,01/09/2019,Amazon
164,8.28,Kiss of the Damned,Horror|Romance|Thriller,3:56 AM,07/10/2019,
78,5.51,Flash Point (a.k.a. Flashpoint) (Dou fo sin),Action,3:34 AM,02/20/2019,FbAds-fb
655,6.8,Don't Look Back,Documentary|Musical,9:23 PM,01/23/2019,
590,9.54,Station West,Action|Mystery|Romance|Western,12:25 PM,10/18/2019,
37,11.63,In Fear,Thriller,7:03 AM,11/03/2019,
150,2.92,It Might Get Loud,Documentary,2:19 PM,05/09/2019,
286,11.63,"Princess Bride, The",Action|Adventure|Comedy|Fantasy|Romance,3:20 PM,01/27/2019,
646,4.8,Music and Lyrics,Comedy|Romance,7:59 PM,01/28/2019,GAds
490,10.59,Invasion U.S.A.,Action|Thriller,5:08 PM,12/14/2019,
510,14.79,"Pope of Greenwich Village, The",Drama,5:19 AM,01/29/2019,
573,7.64,"Dictator, The",Comedy,9:53 PM,07/29/2019,
74,12.39,"Double, Double, Toil and Trouble",Adventure|Children|Comedy|Fantasy|Horror,1:07 AM,12/08/2019,
114,2.03,Random Hearts,Drama|Romance,12:04 AM,06/24/2019,
101,10.07,Sleeping Beauty,Animation|Children|Musical,1:18 AM,08/04/2019,
654,5.64,7 Boxes (7 cajas),Action|Thriller,3:42 AM,08/31/2019,FbAds-in
718,11.51,"Happy Event, A (Un Heureux Evénement)",Comedy|Drama|Romance,3:58 PM,04/05/2019,
609,1.09,Jalla! Jalla!,Comedy|Drama|Romance,5:46 PM,07/15/2019,
849,14.6,May I Kill U?,Comedy|Horror|Thriller,1:22 PM,08/03/2019,TwAds
355,4.14,Role/Play,Drama,10:27 PM,02/12/2019,
140,14.19,"Angel at My Table, An",Drama,3:18 AM,10/16/2019,
808,10.27,Love Simple,Comedy|Romance,1:52 PM,08/19/2019,GAds
801,14.57,In the Shadow of the Moon,Documentary,8:57 AM,11/25/2019,GAds
447,6.68,Drive Angry,Action|Fantasy|Thriller,12:05 PM,07/12/2019,
807,7.2,"Cake Eaters, The",Drama,6:58 PM,06/05/2019,
389,10.27,Monsieur Hire,Crime|Romance|Thriller,5:44 PM,10/25/2019,Amazon
842,10.23,Uranus,Comedy|Drama,12:11 AM,07/28/2019,
688,6.67,"In-Laws, The",Action|Comedy,2:18 PM,02/08/2019,Amazon
721,11.61,W.R.: Mysteries of the Organism,Comedy|Documentary,2:47 AM,04/21/2019,
94,13.41,"Man Called Adam, A",Drama,5:33 PM,08/12/2019,FbAds-fb
993,5.84,"Young Lions, The",Drama|War,9:37 PM,02/10/2019,
341,1.74,Urban Cowboy,Drama,7:58 PM,07/26/2019,Amazon
884,11.47,Flesh and the Devil,Drama|Romance,10:12 PM,04/18/2019,
296,12.44,Rebecca of Sunnybrook Farm,Children|Comedy|Drama|Musical,7:52 PM,02/15/2019,GAds
965,4.31,Fate (Yazgi),Drama,6:19 AM,05/31/2019,
830,9.83,Pastoral Hide and Seek (Den-en ni shisu),Drama,10:00 AM,08/31/2019,
924,3.78,Malcolm X,Drama,1:41 AM,04/14/2019,
499,5.77,"Better Tomorrow II, A (Ying hung boon sik II)",Crime|Drama|Thriller,1:19 PM,07/26/2019,FbAds-fb
506,12.29,Bowery at Midnight,Action|Comedy|Horror,5:10 AM,07/10/2019,FbAds-in
364,8.66,"Gumball Rally, The",Adventure|Comedy,7:01 PM,05/13/2019,Amazon
48,7.11,Bread and Tulips (Pane e tulipani),Comedy|Drama|Romance,8:47 PM,09/24/2019,
952,13.94,Cronos,Drama|Horror,1:34 PM,05/26/2019,GAds
922,12.67,Montenegro,Comedy|Drama,8:55 AM,12/05/2019,Amazon
788,8.26,"Flower of Evil, The (Fleur du mal, La)",Drama,7:07 PM,06/06/2019,
522,14.64,For Greater Glory: The True Story of Cristiada,Drama|War,6:49 PM,07/06/2019,FbAds-in
522,5.49,"Whom the Gods Wish to Destroy (Nibelungen, Teil 1: Siegfried, Die)",Adventure|Fantasy,9:35 PM,05/17/2019,GAds
625,8.1,"Beast at Bay, A",Drama,2:12 PM,08/30/2019,
826,12.64,"Truth of Lie, The (Die Wahrheit der Lüge)",Drama|Thriller,1:13 PM,08/02/2019,
397,5.16,Wrinkles (Arrugas),Animation|Drama,8:27 AM,08/20/2019,GAds
435,3.31,Shakespeare High,Documentary,7:17 PM,07/13/2019,TwAds
271,6.11,Like Water,Documentary,3:10 PM,06/08/2019,
454,11.75,Topaze,Comedy,7:28 AM,05/25/2019,GAds
848,13.08,Superman,Action|Adventure|Sci-Fi,11:14 PM,11/07/2019,
901,8.08,Thick as Thieves,Crime|Drama,1:37 PM,09/07/2019,
595,1.92,Crime Wave,Adventure|Comedy,12:23 PM,01/27/2019,Amazon
228,7.09,"Zorro, the Gay Blade",Comedy,12:41 AM,12/24/2019,
398,11.05,"Fort Apache, the Bronx",Action|Drama,2:27 PM,10/13/2019,
456,3.22,Reservation Road,Drama|Thriller,2:47 PM,08/29/2019,
195,9.56,Canon,Animation,9:56 PM,12/28/2019,
21,10.6,Wild in the Streets,Drama|Horror|Sci-Fi,7:22 PM,09/05/2019,
583,2.53,Rocky III,Action|Drama,12:28 AM,06/01/2019,TwAds
985,11.91,alaskaLand,Drama,3:22 PM,10/02/2019,
435,7.67,Swamp Women,Adventure|Crime|Horror,6:41 PM,08/14/2019,FbAds-fb
498,9.23,"Slave of Love, A (Raba lyubvi)",Drama|Romance,7:26 PM,01/19/2019,TwAds
216,9.35,Believe Me,Comedy|Drama,11:29 AM,01/05/2019,
319,9.69,"Cat in the Hat, The",Children|Comedy,3:15 AM,02/16/2019,
399,11.14,Take Care of My Cat (Goyangileul butaghae),Drama,3:34 AM,07/05/2019,
705,6.6,Born Romantic,Comedy|Drama|Romance,7:38 AM,09/11/2019,Amazon
937,7.45,Money as Debt,Animation|Documentary,9:01 PM,05/19/2019,
984,11.57,Octane,Horror|Thriller,12:21 PM,07/16/2019,
455,3.64,"Macbeth (a.k.a. Tragedy of Macbeth, The)",Drama,11:19 PM,06/10/2019,
322,7.89,Kings of Pastry (Les rois de la pâtisserie),Documentary,10:24 PM,11/03/2019,
688,14.9,Princess Mononoke (Mononoke-hime),Action|Adventure|Animation|Drama|Fantasy,7:57 PM,04/20/2019,
818,5.51,"I, Madman",Horror,6:07 PM,05/30/2019,FbAds-in
153,8.1,Raise the Titanic,Drama|Thriller,8:10 PM,02/01/2019,
118,10.23,The Young Savages,Crime|Drama,11:19 PM,09/22/2019,
259,1.06,Extraterrestrial,Horror|Sci-Fi,3:36 AM,06/03/2019,
491,12.89,Arsenal,Drama|War,10:43 AM,11/24/2019,GAds
395,8.61,Turner & Hooch,Comedy|Crime,2:47 PM,05/27/2019,Amazon
622,7.3,Excalibur,Adventure|Fantasy,5:13 PM,09/13/2019,
620,1.54,Saturday Night Fever,Comedy|Drama|Romance,2:54 AM,02/14/2019,FbAds-in
924,5.38,Zanjeer,(no genres listed),5:17 AM,01/12/2019,GAds
576,12.19,"Ox-Bow Incident, The",Drama|Western,11:26 PM,03/31/2019,
292,1.07,"Too Early, Too Late (Trop tôt, trop tard)",Drama,2:59 AM,06/11/2019,FbAds-in
365,5.32,Detention,Action|Drama|Thriller,10:29 AM,08/23/2019,TwAds
498,8.04,Emma,Comedy|Drama|Romance,12:33 PM,10/18/2019,
544,3.04,"Thorn in the Heart, The",Documentary,1:33 AM,11/18/2019,
493,7.13,Shaolin Soccer (Siu lam juk kau),Action|Comedy,2:54 AM,02/15/2019,TwAds
374,7.88,Sex & Drugs & Rock & Roll,Comedy|Drama,4:58 PM,02/05/2019,TwAds
38,8.01,71: Into The Fire (Pohwasogeuro),War,1:29 AM,07/18/2019,FbAds-in
960,13.94,Women in Love,Drama|Romance,9:03 AM,07/01/2019,FbAds-fb
402,2.09,By the Sword,Drama,10:18 PM,08/11/2019,Amazon
565,11.99,"Rocket from Calabuch, The (Calabuch)",Comedy,9:49 AM,05/21/2019,
899,10.95,Julie,Thriller,5:40 AM,04/30/2019,
407,11.98,Heavenly Creatures,Crime|Drama,8:17 PM,11/28/2019,FbAds-fb
467,12.69,Kronos,Sci-Fi,5:40 PM,03/13/2019,
344,10.57,Hedd Wyn,Drama|Romance|War,4:21 PM,10/10/2019,FbAds-fb
364,13.22,Sokkotanssi,Comedy|Drama,11:38 PM,02/02/2019,GAds
676,6.57,Dr. Dolittle 2,Comedy,7:29 PM,02/24/2019,GAds
12,14.48,Kim,Children|Drama,3:56 AM,02/27/2019,
103,6.2,Bad Boys,Action|Comedy|Crime|Drama|Thriller,4:47 PM,06/14/2019,
215,9.62,Exiles (Exils),Adventure|Drama,2:29 PM,01/01/2019,
213,13.28,"Safety of Objects, The",Drama,12:09 PM,07/01/2019,
697,8.17,Clubland (a.k.a. Introducing the Dwights),Comedy|Drama,5:29 PM,05/25/2019,
264,11.59,Dead Heat,Action|Comedy|Horror|Sci-Fi,6:49 PM,12/25/2019,
921,7.44,Elena and Her Men (Paris Does Strange Things) (Elena et les hommes),Comedy|Drama|Romance,2:06 AM,09/23/2019,
678,10.83,The Four Feathers,Adventure|Drama|Romance|War,7:56 AM,11/08/2019,
878,8.63,Four Lions,Comedy|Drama,2:54 PM,11/08/2019,
602,8.92,Rocker,Action|Crime|Drama,5:17 PM,04/29/2019,
561,13.86,Lured,Crime|Film-Noir|Mystery|Thriller,5:34 PM,03/10/2019,
98,3.21,14 Hours (Fourteen Hours),Drama|Film-Noir|Thriller,12:29 AM,04/26/2019,
702,3.48,Son of Batman,Action|Adventure|Animation|Crime|Fantasy,9:57 PM,12/29/2019,
568,1.04,Runaway Bride,Comedy|Romance,7:48 AM,01/04/2019,
749,10.03,On Deadly Ground,Action|Adventure|Thriller,12:24 PM,08/06/2019,
912,1.28,Dinosaurs: A Fun Filled Trip Back in Time,Animation|Children,5:35 PM,05/03/2019,
308,3.09,From the Earth to the Moon,Adventure|Fantasy|Sci-Fi,4:18 AM,04/01/2019,
286,12.65,Four Eyes and Six-Guns,Comedy|Western,8:35 AM,09/04/2019,FbAds-in
395,6.5,Max Payne,Action|Crime|Drama|Thriller,6:25 AM,01/02/2019,Amazon
651,6.92,"Hurt Locker, The",Action|Drama|Thriller|War,2:43 PM,08/15/2019,
331,8.52,"Ape, The (Apan)",Drama|Thriller,12:54 AM,06/20/2019,FbAds-fb
956,13.64,Sugar Hill,Drama,1:24 PM,03/24/2019,GAds
665,1.06,Face (Visage),Comedy|Drama,7:51 AM,02/16/2019,
108,7.62,"Hurricane, The",Drama,10:16 AM,05/29/2019,TwAds
93,7.4,"Gift, The",Thriller,7:35 PM,06/13/2019,
64,4.82,"Brothers Grimm, The",Comedy|Fantasy|Horror|Thriller,7:36 PM,02/16/2019,
221,9.77,Yrrol: An Enormously Well Thought Out Movie (Yrrol - en kolossalt genomtänkt film),Comedy,10:18 AM,08/29/2019,Amazon
910,12.14,"Lion King 1½, The",Adventure|Animation|Children|Comedy,2:28 AM,01/02/2019,
276,14.75,Female Trouble,Comedy|Crime,1:45 AM,01/01/2019,
867,9.39,Underworld: Rise of the Lycans,Action|Fantasy|Horror|Thriller,2:56 AM,09/12/2019,
434,3.18,Taxi,Action|Comedy,2:45 AM,11/05/2019,Amazon
115,4.64,Welcome Mr. Marshall (Bienvenido Mister Marshall),Comedy,12:52 PM,08/31/2019,
863,14.16,"You, the Living (Du levande)",Comedy|Drama|Musical,2:28 PM,08/19/2019,GAds
540,2.46,Comes a Horseman,Drama|Romance|Western,12:41 AM,07/23/2019,
868,4.84,Nine,Drama|Musical|Romance,12:06 PM,07/14/2019,
514,3.33,Tell Them Willie Boy is Here,Drama|Western,1:52 AM,06/23/2019,
333,8.16,Murder Over New York,Comedy|Crime|Mystery|Thriller,5:45 AM,04/12/2019,
420,11.85,Armless,Comedy,11:45 AM,05/02/2019,
873,9.77,Hot Shots!,Action|Comedy|Romance|War,7:08 PM,04/04/2019,
686,13.74,Pandora's Promise,Documentary,10:44 AM,09/11/2019,TwAds
853,5.91,Confidence Girl,Crime|Drama|Thriller,11:11 AM,01/29/2019,FbAds-fb
96,3.05,Blood Feast,Horror,10:45 PM,09/09/2019,GAds
350,12.88,Whispering Corridors (Yeogo Goedam),Drama|Horror,8:15 PM,07/10/2019,
118,10.78,Remember the Night,Comedy|Drama|Romance,3:42 PM,10/27/2019,
652,1.43,Agnes of God,Drama|Mystery,10:22 PM,05/10/2019,
443,1.98,Last Year at Marienbad (L'Année dernière à Marienbad),Drama|Mystery|Romance,12:48 PM,02/16/2019,GAds
109,4.95,Entity,Drama|Horror|Thriller,8:12 AM,10/12/2019,
605,3.63,Tony,Drama|Horror|Thriller,4:10 PM,08/17/2019,Amazon
254,14.97,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô),Action|Adventure|Drama,6:18 AM,09/24/2019,
497,14.39,Dinner for Schmucks,Comedy,8:10 PM,12/12/2019,
982,13.89,Death on the Staircase (Soupçons),Crime|Documentary,3:05 PM,08/13/2019,Amazon
814,7.93,Port of Shadows (Quai des brumes),Drama,10:58 AM,01/12/2019,FbAds-fb
669,1.59,Howling IV: The Original Nightmare,Horror,12:55 AM,08/04/2019,
375,5.13,Mighty Peking Man (a.k.a. Goliathon) (Xing xing wang),Action|Adventure|Horror|Sci-Fi,4:36 PM,04/09/2019,Amazon
258,1.11,Dragonwyck,Drama|Mystery|Thriller,10:01 PM,04/07/2019,
436,5.62,How the Grinch Stole Christmas!,Animation|Comedy|Fantasy|Musical,12:14 PM,10/04/2019,
61,7.85,All the Way Home,Drama,3:48 PM,06/27/2019,TwAds
115,7.57,"Boondock Saints, The",Action|Crime|Drama|Thriller,7:50 PM,06/13/2019,FbAds-fb
98,3.81,Melvin and Howard,Drama,4:47 AM,01/31/2019,
829,9.06,Freaky Friday,Children|Comedy|Fantasy,6:47 AM,10/01/2019,
353,12.7,Boys Life 2,Drama,6:40 PM,10/13/2019,GAds
901,5.11,Over the Top,Action|Drama,7:15 PM,03/22/2019,GAds
458,8.85,The Inspector,Drama|Romance,4:03 AM,10/25/2019,TwAds
617,3.41,The Land Before Time XII: The Great Day of the Flyers,Animation|Children|Sci-Fi,9:45 PM,10/12/2019,FbAds-fb
661,6.8,Devil Hunter (El caníbal),Horror,9:47 PM,02/14/2019,
200,5.81,"Gorgeous Hussy, The",Drama,7:24 PM,09/22/2019,
439,1.92,Scent of a Woman (Profumo di donna),Comedy|Drama,8:19 PM,04/30/2019,TwAds
513,6.33,"Phantom of the Opera, The",Drama|Horror|Musical,9:32 PM,11/04/2019,Amazon
344,2.51,Superman/Batman: Apocalypse,Animation,7:24 AM,10/16/2019,FbAds-in
135,12.04,Permanent Vacation,Drama,1:46 PM,02/12/2019,
48,5.64,Pulp,Comedy|Thriller,9:30 PM,06/22/2019,
165,7.48,Brake,Crime|Thriller,10:07 PM,09/21/2019,
497,6.55,Russia's Toughest Prisons (National Geographic),Documentary,2:17 PM,03/19/2019,TwAds
11,4.94,"White Cliffs of Dover, The",Drama|Romance|War,6:33 AM,02/04/2019,
918,5.34,"Goofy Movie, A",Animation|Children|Comedy|Romance,3:38 PM,07/27/2019,FbAds-fb
363,3.43,This Is England,Drama,2:36 AM,02/27/2019,
402,10.56,José and Pilar (José e Pilar),Documentary,2:22 PM,03/12/2019,Amazon
2,4.81,"Dish, The",Comedy,4:12 AM,02/15/2019,GAds
881,11.09,Scary Movie,Comedy|Horror,4:33 PM,10/08/2019,Amazon
875,2.49,Schlussmacher,Comedy,7:42 AM,12/04/2019,
206,10.1,Wit,Drama,4:13 AM,07/07/2019,
106,5.73,Madadayo (a.k.a. Not Yet),Drama,8:29 PM,06/21/2019,
106,8.92,You're Not You,Drama,10:00 AM,03/06/2019,FbAds-in
878,6.54,Water,Drama|Romance,6:12 AM,01/22/2019,
964,1.47,Puppet Master II,Horror|Sci-Fi|Thriller,8:28 AM,08/08/2019,
366,13.39,"Letter, The",Drama,8:27 AM,05/21/2019,
895,5.08,Maternal Halfbrothers (Braca po materi),Drama,9:21 AM,12/11/2019,FbAds-in
690,13.44,"Bodyguard, The",Drama|Romance|Thriller,5:48 PM,04/14/2019,Amazon
150,9.16,Escape Fire: The Fight to Rescue American Healthcare,Documentary,2:08 AM,07/03/2019,
202,9.72,Stir of Echoes,Horror|Mystery|Thriller,2:05 PM,03/31/2019,
666,9.52,Starbuck,Comedy,6:52 PM,11/22/2019,
509,13.72,"Parking Lot Movie, The",Documentary,11:04 AM,06/29/2019,
695,6.0,Get Thrashed: The Story of Thrash Metal,Documentary,1:55 PM,10/24/2019,
412,13.82,The Pacific,Action|Adventure|Drama|War,2:03 AM,06/11/2019,TwAds
177,7.98,Meth,Documentary,7:10 PM,07/09/2019,GAds
79,11.88,The Hyperboloid of Engineer Garin (Giperboloid inzhenera Garina),Sci-Fi,7:28 AM,10/27/2019,FbAds-in
931,7.72,Kokowääh,Comedy,6:33 PM,10/05/2019,
935,5.62,Dragon Age: Redemption,Action|Adventure|Fantasy,5:11 PM,11/12/2019,
996,10.01,D.O.A.,Film-Noir|Mystery|Thriller,7:28 AM,12/25/2019,
316,2.43,Free Willy 3: The Rescue,Adventure|Children|Drama,3:00 AM,04/24/2019,
928,10.33,"Bucket of Blood, A (Dark Secrets) (Death Artist, The)",Comedy|Horror|Thriller,8:23 AM,09/05/2019,TwAds
266,12.91,Asphalt Playground (La cité rose),Comedy,10:56 PM,12/05/2019,
618,4.48,"Tom, Dick and Harry",Comedy|Fantasy|Romance,10:01 AM,11/27/2019,FbAds-fb
391,8.66,Family Tree,Drama,1:16 PM,12/23/2019,
644,5.75,Special Mission Lady Chaplin,Action|Adventure,11:04 AM,04/02/2019,
506,5.07,After Sex,Drama|Romance,5:04 AM,11/01/2019,GAds
552,8.3,Love Comes Softly,Drama|Romance|Western,3:27 PM,06/09/2019,GAds
325,8.88,"Hole in My Heart, A (Hål i mitt hjärta, Ett)",Drama,6:33 AM,05/18/2019,
855,3.42,Tintin and I,Documentary,12:21 PM,04/08/2019,GAds
645,11.11,Affair in Trinidad,Drama|Film-Noir|Musical|Thriller,2:49 PM,11/16/2019,FbAds-in
584,6.82,Scooby-Doo! WrestleMania Mystery,Animation|Children,8:11 AM,02/11/2019,GAds
593,7.47,Marvin Gaye: What's Going On,Documentary,12:41 AM,11/01/2019,FbAds-fb
992,3.79,"Goddess, The",Drama,7:14 PM,11/26/2019,TwAds
542,8.01,"Battle of the Rails, The (La bataille du rail)",Drama|War,12:42 PM,04/03/2019,
199,14.46,Held Up,Comedy,10:29 PM,04/21/2019,
480,10.91,Raw Meat (Death Line),Horror,1:58 PM,07/22/2019,
302,14.65,Hipnos,Horror|Thriller,12:00 PM,01/05/2019,
982,6.86,"Yellow Handkerchief, The",Drama|Romance,10:01 AM,01/02/2019,
911,12.06,Mad About Mambo,Comedy|Romance,3:51 PM,04/23/2019,
159,9.7,Doctor Who,Adventure|Sci-Fi,4:03 PM,07/14/2019,
576,8.17,Girls Against Boys ,Crime|Thriller,6:35 AM,07/14/2019,
380,13.03,Forest of Bliss,Documentary,5:58 PM,01/06/2019,
712,14.96,"Other Guys, The",Action|Comedy,9:35 AM,06/05/2019,FbAds-in
881,7.44,Simon Says,Horror,8:49 AM,11/20/2019,
212,13.95,Pennies from Heaven,Musical|Romance,7:04 PM,06/19/2019,
69,10.9,"Well Digger's Daughter, The (La fille du puisatier)",Comedy|Drama|Romance,3:25 AM,08/18/2019,
122,10.91,"Art of War, The",Action|Thriller,3:46 AM,11/09/2019,FbAds-in
455,14.92,"Chronicle of Anna Magdalena Bach, The (Chronik der Anna Magdalena Bach)",Drama,11:17 PM,09/02/2019,
912,1.58,Minority Report,Action|Crime|Mystery|Sci-Fi|Thriller,8:20 PM,03/29/2019,
538,12.34,Cats & Dogs,Children|Comedy,12:56 PM,05/09/2019,
35,4.11,L'antisémite,Comedy,12:37 PM,05/31/2019,
284,9.58,Hustle & Flow,Crime|Drama,3:01 AM,06/05/2019,TwAds
772,1.64,"Unreasonable Man, An",Documentary,9:00 AM,06/22/2019,
248,3.22,Milk Money,Comedy|Romance,6:05 AM,11/20/2019,GAds
113,1.63,Desperate,Drama|Film-Noir,10:27 PM,06/14/2019,
354,4.67,Bloody Sunday,Drama,4:37 AM,03/07/2019,
671,12.45,Maps to the Stars,Drama,8:19 AM,08/21/2019,
358,12.27,Born in Flames,Comedy|Drama|Fantasy|Sci-Fi,10:53 PM,02/18/2019,
719,14.96,Munger Road,Horror|Mystery|Thriller,7:52 PM,06/26/2019,
74,13.48,House of the Rising Sun,Action|Crime|Drama|Thriller,4:24 AM,03/18/2019,FbAds-in
942,6.32,The Black Devil,Comedy|Fantasy,2:49 AM,09/10/2019,
504,7.72,Amelia,Drama,6:23 PM,02/15/2019,
713,11.58,Cain and Mabel,Comedy|Musical|Romance,6:30 AM,02/17/2019,Amazon
650,10.29,"Last Winter, The",Horror,2:24 PM,10/21/2019,TwAds
140,10.71,"Devil's Double, The",Action|Drama,1:55 PM,02/25/2019,
619,8.22,"Good Morning, Miss Dove",Drama,11:55 PM,07/14/2019,
706,12.9,Hum Dil De Chuke Sanam,Drama|Romance,1:06 PM,08/17/2019,
827,11.8,Flawless,Drama,6:28 AM,10/21/2019,
240,2.69,Everything or Nothing: The Untold Story of 007,Documentary,10:58 AM,11/12/2019,GAds
122,5.55,"Eye for an Eye, An (Silmä silmästä)",Horror,4:23 PM,04/11/2019,TwAds
482,13.8,"Life and Death of Peter Sellers, The",Comedy|Drama,6:15 AM,12/07/2019,
150,2.17,Jersey Girl,Comedy|Romance,9:08 AM,10/24/2019,FbAds-fb
550,9.48,Cargo,Action|Drama|Fantasy|Horror,8:22 PM,10/01/2019,Amazon
599,9.83,"Prophecy 3: The Ascent, The",Horror|Thriller,6:28 AM,08/18/2019,
561,12.31,Jade Warrior (Jadesoturi),Action|Adventure|Drama,1:55 PM,04/14/2019,
302,14.68,Crash Dive,Drama|Romance|War,4:03 AM,10/17/2019,FbAds-fb
910,3.54,The Amazing Catfish,Comedy|Drama,6:01 PM,03/19/2019,FbAds-fb
