id,cost,movie,movie_genre,time,date,campaing
794,4.35,Wall Street,Drama,6:05 AM,03/07/2019,GAds
283,13.73,Bikini Beach,Comedy,8:28 PM,10/04/2019,FbAds-in
252,13.5,"Painting Sellers, The (Taulukauppiaat)",Drama,1:33 PM,01/28/2019,FbAds-in
775,7.81,Skins,Crime|Drama,12:43 AM,07/22/2019,Amazon
849,4.87,Guyana Tragedy: The Story of Jim Jones,Drama,6:27 PM,11/26/2019,FbAds-fb
228,5.63,Unfaithfully Yours,Comedy,9:01 PM,05/02/2019,TwAds
163,10.71,Nadine,Comedy,5:16 PM,07/16/2019,TwAds
899,1.79,Law Abiding Citizen,Drama|Thriller,9:50 AM,01/30/2019,TwAds
467,4.56,To Have and Have Not,Adventure|Drama|Romance|Thriller|War,2:02 PM,11/20/2019,FbAds-in
197,11.33,"Ranma ½: Big Trouble in Nekonron, China (Ranma ½: Chûgoku Nekonron daikessen! Okite yaburi no gekitô hen)",Animation|Comedy,9:22 AM,09/02/2019,Amazon
390,1.79,Heart of a Lion (Leijonasydän),Drama|Romance,1:01 AM,09/22/2019,Amazon
229,11.81,"Namesake, The",Drama|Romance,8:44 PM,03/27/2019,GAds
505,7.27,East-West (Est-ouest),Drama|Romance,9:16 PM,03/08/2019,TwAds
770,12.48,Landet som icke är,Drama,3:26 AM,10/27/2019,GAds
862,2.63,Glue,Drama,4:35 PM,03/11/2019,FbAds-fb
703,8.34,"Love Song for Bobby Long, A",Drama,3:37 PM,08/09/2019,GAds
546,7.03,"Three Brothers 2, The (Les trois frères, le retour)",Comedy,10:06 PM,04/19/2019,TwAds
544,11.77,Versailles,Drama,7:10 AM,10/14/2019,TwAds
969,10.77,Smiley's People,Drama|Mystery,7:21 PM,12/11/2019,Amazon
772,14.42,"Time for Drunken Horses, A (Zamani barayé masti asbha)",Drama,4:49 PM,01/05/2019,Amazon
597,6.98,Han Gong-ju,Drama,9:30 PM,07/27/2019,FbAds-fb
176,8.42,Dishonored,Drama|War,6:38 AM,11/29/2019,Amazon
840,1.17,"Three Musketeers, The",Action|Adventure|Thriller,11:33 AM,06/12/2019,GAds
960,10.63,Virginia City,Action|Drama|Romance|Western,9:37 AM,11/20/2019,GAds
897,14.72,"Night in Old Mexico, A",Drama|Western,10:41 PM,10/02/2019,Amazon
805,3.36,Zaza,Drama,1:56 AM,08/27/2019,Amazon
486,4.39,Voices of Iraq,Documentary,9:03 AM,09/25/2019,FbAds-in
535,6.0,Police Academy 2: Their First Assignment,Comedy|Crime,1:10 PM,05/30/2019,FbAds-in
315,8.63,"Pickle, The",Comedy,5:38 AM,03/02/2019,FbAds-fb
294,5.55,"Name for Evil, A",Horror,2:47 PM,05/24/2019,Amazon
629,1.99,Night of the Zombies (a.k.a. Hell of the Living Dead) (Virus),Action|Horror|Thriller,9:24 AM,03/11/2019,GAds
99,1.16,Divine Intervention (Yadon ilaheyya),Comedy|Drama|Romance|War,4:21 AM,02/22/2019,FbAds-in
422,8.85,Mouchette,Drama,8:34 PM,07/20/2019,FbAds-in
531,13.97,Mother Knows Best,Crime|Thriller,6:56 AM,10/19/2019,GAds
971,7.74,"Padrecito, El (Little Priest)",Comedy|Drama,10:30 AM,08/11/2019,FbAds-in
286,1.5,Here Comes the Navy,Comedy|Drama|Romance,10:48 AM,10/13/2019,Amazon
212,7.91,Afterburn,Drama,12:38 AM,08/18/2019,FbAds-in
714,4.2,Facing the Truth (At kende sandheden),Drama,9:06 AM,09/21/2019,GAds
873,12.98,One Piece Film: Strong World,Action|Adventure|Animation|Comedy|Fantasy,9:35 AM,03/29/2019,FbAds-in
376,10.16,Dracula: Dead and Loving It,Comedy|Horror,4:02 AM,11/25/2019,FbAds-in
521,2.4,Games,Thriller,1:13 PM,12/04/2019,FbAds-fb
894,12.86,Mondo Trasho,Comedy,8:58 PM,11/16/2019,FbAds-fb
157,6.13,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia),Action|Drama|War,2:15 AM,05/27/2019,FbAds-in
614,11.64,Shortbus,Comedy|Drama|Romance,5:48 AM,08/30/2019,FbAds-in
405,10.68,"Crimson Wing: Mystery of the Flamingos, The",Documentary,12:25 PM,01/15/2019,FbAds-in
605,1.64,The Six Million Dollar Man,Adventure|Sci-Fi,7:37 AM,12/03/2019,FbAds-in
716,2.02,Before the Rains,Drama|Romance|Thriller,8:03 PM,08/15/2019,GAds
367,14.39,Saturday Night Fever,Comedy|Drama|Romance,6:29 PM,11/28/2019,GAds
339,1.29,The Well,Drama|Film-Noir|Thriller,3:16 PM,02/15/2019,FbAds-fb
380,13.62,"Actor's Revenge, An (Yukinojô henge)",Drama,6:52 AM,08/26/2019,TwAds
153,2.63,Encounter in the Third Dimension,IMAX,3:30 PM,02/06/2019,FbAds-in
249,11.56,Go for Broke!,Drama|War,1:07 PM,06/08/2019,TwAds
521,14.47,"Hatchet for the Honeymoon (Rosso segno della follia, Il)",Fantasy|Horror|Thriller,9:52 AM,04/08/2019,FbAds-in
4,13.59,"Fighting Temptations, The",Drama,2:34 PM,11/25/2019,TwAds
76,4.83,Idiot's Delight,Comedy|Drama,3:37 PM,12/20/2019,Amazon
796,4.92,10.5,Action|Drama,5:29 PM,11/03/2019,GAds
853,6.8,loudQUIETloud: A Film About the Pixies,Documentary,1:51 AM,08/21/2019,FbAds-in
801,1.33,Bestiaire,Documentary,7:25 AM,01/15/2019,Amazon
361,5.35,Superman II,Action|Sci-Fi,4:19 PM,06/09/2019,GAds
652,12.76,Don Jon,Comedy|Drama|Romance,6:20 AM,08/06/2019,FbAds-in
126,2.84,Rush,Action|Drama,8:56 PM,08/24/2019,GAds
483,10.01,"Man Who Loved Women, The (Homme qui aimait les femmes, L')",Comedy|Drama|Romance,9:51 AM,04/25/2019,FbAds-fb
329,5.33,Where the Heart Is,Comedy|Drama,1:08 AM,02/08/2019,GAds
562,12.78,Blazing Guns,Adventure|Western,5:40 PM,07/16/2019,FbAds-fb
25,4.61,Shocker,Horror,4:43 AM,02/01/2019,Amazon
494,7.01,Decasia: The State of Decay,Documentary,9:00 PM,09/09/2019,FbAds-in
527,3.4,Emmett's Mark,Crime|Drama|Thriller,8:45 PM,01/20/2019,FbAds-fb
88,6.34,My Ain Folk,Drama,4:06 AM,09/22/2019,Amazon
886,8.44,"Lady of Chance, A",Comedy|Drama|Romance,3:00 AM,03/13/2019,Amazon
38,14.69,Harakiri,Drama,6:29 PM,12/20/2019,FbAds-fb
310,9.66,Kill by Inches,Fantasy|Horror|Thriller,2:35 PM,08/21/2019,FbAds-fb
889,1.96,"Designated Mourner, The",Drama,4:14 AM,01/03/2019,Amazon
525,4.05,Forever Hardcore: The Documentary,Documentary,12:59 AM,03/28/2019,FbAds-fb
500,14.63,We Are Marshall,Drama,6:17 PM,08/24/2019,FbAds-fb
799,4.98,Musa the Warrior (Musa),Action|Adventure|Drama|War,2:16 PM,04/05/2019,TwAds
179,3.41,"Green Man, The",Comedy,4:13 PM,06/16/2019,FbAds-fb
770,8.96,Tarzan the Ape Man,Action|Adventure,4:30 PM,09/29/2019,TwAds
468,3.06,Night Shift,Comedy,11:44 PM,09/27/2019,TwAds
831,13.59,"Speed Of Thought, The",Sci-Fi|Thriller,6:26 AM,07/21/2019,FbAds-in
984,9.32,Rapid Fire,Action|Crime|Thriller,5:52 PM,02/21/2019,Amazon
967,2.16,Jabberwocky,Adventure|Comedy|Fantasy,12:25 AM,01/04/2019,FbAds-in
204,10.9,"Peach Thief, The (Kradetzat na praskovi)",Drama|Romance|War,5:47 AM,06/13/2019,TwAds
435,9.97,"Hen, his wife",(no genres listed),1:08 AM,11/30/2019,FbAds-fb
110,5.28,"Red Dwarf, The (Nain rouge, Le)",Comedy|Drama,4:59 AM,10/11/2019,GAds
171,4.17,The Rabbi's Cat (Le chat du rabbin),Adventure|Animation,12:35 AM,12/18/2019,TwAds
553,3.16,City Hunter (Sing si lip yan),Action|Comedy|Romance,6:41 AM,03/03/2019,TwAds
489,11.89,"Band Called Death, A",Documentary,3:13 PM,06/08/2019,GAds
304,13.58,Somewhere in the Night,Crime|Drama|Film-Noir,3:34 PM,08/19/2019,Amazon
519,2.53,Puncture,Drama,6:30 PM,03/23/2019,GAds
7,14.43,Children Underground,Documentary,1:50 PM,03/22/2019,FbAds-fb
369,11.87,Savages,Crime|Drama|Thriller,2:40 PM,12/14/2019,TwAds
482,6.81,"Botany of Desire, The",Documentary,5:21 PM,06/18/2019,TwAds
318,8.91,Lola (Twinky) (London Affair),Comedy|Drama|Romance,2:15 PM,05/30/2019,FbAds-fb
374,5.05,The Walking Hills,Western,7:06 PM,05/26/2019,FbAds-in
698,1.63,Goldfish Memory,Comedy|Drama,11:23 AM,03/16/2019,TwAds
88,9.38,Club Sandwich,Comedy,12:57 AM,03/30/2019,GAds
530,2.45,Without Lying Down: Frances Marion and the Power of Women in Hollywood,Documentary,4:00 PM,08/21/2019,FbAds-fb
840,13.14,"Handful of Dust, A",Drama,5:59 AM,01/04/2019,GAds
98,1.86,Repeaters ,Action|Drama,7:46 AM,09/23/2019,Amazon
154,13.17,"Who Are you Polly Maggoo (Qui êtes-vous, Polly Maggoo?)",Comedy,1:22 PM,08/06/2019,FbAds-fb
383,3.97,Infamous,Drama,8:09 PM,06/15/2019,FbAds-in
466,8.72,Dangerous Davies: The Last Detective,Comedy|Crime,9:33 AM,02/01/2019,FbAds-in
518,12.05,"Defender, The",Action,4:31 PM,11/19/2019,Amazon
364,5.13,Mother's Day,Comedy|Horror,2:17 AM,07/16/2019,FbAds-fb
697,12.42,"Wheel, The (La Roue)",Drama,11:36 AM,07/07/2019,FbAds-in
968,14.7,Big City Blues,Comedy|Drama,10:12 AM,06/12/2019,FbAds-fb
454,13.87,9 Star Hotel (Malon 9 Kochavim),Documentary,6:53 AM,12/14/2019,FbAds-fb
926,10.31,Joe's Palace,Drama,8:08 AM,04/13/2019,GAds
929,10.53,Coma,Thriller,12:51 PM,09/04/2019,GAds
466,12.67,Sex in Chains (Geschlecht in Fesseln),Drama,3:35 PM,08/19/2019,TwAds
447,10.19,Wrecked,Thriller,2:24 AM,06/10/2019,FbAds-fb
502,8.71,Charlie Chan's Murder Cruise,Comedy|Crime|Mystery|Thriller,9:05 AM,11/04/2019,FbAds-in
45,5.66,2:37,Drama,9:51 PM,05/14/2019,FbAds-fb
651,9.07,"Petits ruisseaux, Les",Drama,6:53 PM,01/25/2019,GAds
339,14.56,Night and Fog (Nuit et brouillard),Crime|Documentary|War,4:34 PM,03/20/2019,FbAds-in
223,10.56,Venus and Serena,Documentary,1:22 AM,05/10/2019,GAds
194,9.31,"Last Angry Man, The",Drama,7:30 PM,08/31/2019,FbAds-fb
806,5.7,Nightwing,Horror,10:46 AM,07/20/2019,TwAds
983,2.4,The Kingdom of Dreams and Madness,Animation|Documentary,12:08 PM,01/14/2019,FbAds-in
720,11.64,"Secrets, The (Sodot, Ha-)",Drama|Romance,6:27 AM,01/16/2019,GAds
588,6.05,"Bolero (Uns et les autres, Les)",Drama|War,4:59 PM,11/14/2019,FbAds-in
331,14.57,Point Blank,Action|Crime|Drama|Thriller,2:25 PM,07/24/2019,FbAds-fb
282,11.63,"Fast Five (Fast and the Furious 5, The)",Action|Crime|Drama|Thriller|IMAX,2:06 PM,12/10/2019,TwAds
591,5.22,"Angels' Share, The",Comedy|Drama,12:49 PM,08/13/2019,FbAds-fb
913,8.09,Kinbaku,Documentary,4:25 PM,11/15/2019,FbAds-in
121,10.47,Farsan,Comedy,10:11 AM,06/15/2019,GAds
892,2.83,"Fuck You, Goethe (Fack Ju Göhte)",Comedy,6:09 AM,12/24/2019,FbAds-in
777,7.73,Baran,Adventure|Drama|Romance,2:44 PM,11/27/2019,FbAds-fb
998,9.24,"Saratov Approach, The",Action|Drama,5:30 AM,04/22/2019,GAds
409,14.31,Scenes From a Marriage (Scener ur ett äktenskap),Drama,12:46 PM,09/11/2019,FbAds-in
56,13.33,Burning Bright,Drama|Horror|Thriller,8:06 PM,01/28/2019,FbAds-fb
470,5.54,Double Trouble,Action|Comedy,11:45 AM,01/31/2019,GAds
999,7.1,Driven,Action|Thriller,11:17 AM,07/28/2019,FbAds-fb
434,7.89,"Housewarming (Travaux, on sait quand ça commence...)",Comedy,7:59 PM,09/27/2019,GAds
154,9.97,Titanic,Action|Drama|Romance,8:44 PM,07/08/2019,GAds
477,13.92,"Eagle Has Two Heads, The (L'aigle à deux têtes)",Drama,7:12 PM,09/06/2019,GAds
753,10.19,Army Brats (Schatjes!),Children|Comedy,11:12 AM,10/06/2019,Amazon
482,8.36,Jezebel,Drama,5:10 PM,06/19/2019,Amazon
569,10.24,Anonymous,Drama,9:29 AM,09/30/2019,FbAds-fb
878,8.72,Carless Love,Drama,7:04 AM,10/02/2019,GAds
987,12.08,Chaos,Comedy|Crime|Drama,7:23 PM,03/27/2019,FbAds-in
812,6.65,Inkheart,Adventure|Fantasy,12:52 PM,11/07/2019,Amazon
209,13.71,Gilles' Wife (La femme de Gilles),Drama,9:30 PM,07/12/2019,FbAds-fb
754,7.38,Mulan II,Action|Animation|Children|Comedy|Musical,7:24 PM,02/25/2019,FbAds-fb
503,8.49,Amazon Women on the Moon,Comedy|Sci-Fi,8:01 AM,08/10/2019,FbAds-fb
369,14.63,"Perfect Host, The",Crime|Drama|Thriller,10:15 PM,12/21/2019,GAds
590,6.7,Mildred Pierce,Drama|Film-Noir,11:43 AM,04/28/2019,GAds
804,2.48,Madagascar,Adventure|Animation|Children|Comedy,2:18 PM,04/13/2019,GAds
656,13.71,Dummy,Comedy|Drama|Romance,8:39 AM,08/28/2019,FbAds-in
979,12.32,Boys Life 2,Drama,2:28 AM,07/02/2019,FbAds-in
908,12.19,Young Detective Dee: Rise of the Sea Dragon (Di Renjie: Shen du long wang),Action|Adventure|Drama|Fantasy|Mystery|IMAX,8:49 AM,06/28/2019,TwAds
136,4.73,Train of Shadows (Tren de sombras),Drama,3:57 AM,01/09/2019,FbAds-in
968,1.69,"East, The",Drama,8:17 PM,07/18/2019,GAds
110,14.65,Pee-wee's Big Adventure,Adventure|Comedy,5:28 PM,02/04/2019,GAds
386,3.4,"Pillow Book, The",Drama|Romance,3:09 AM,06/04/2019,Amazon
543,12.44,Howards End,Drama,2:31 PM,09/03/2019,FbAds-fb
751,1.72,Love Ghost (Shibito no koiwazura),Horror,8:00 PM,05/15/2019,FbAds-fb
343,14.94,Jamilya,Drama|Romance|War,3:25 PM,04/30/2019,FbAds-fb
479,12.94,"Ice Pirates, The",Action|Adventure|Comedy|Sci-Fi,4:42 AM,06/19/2019,TwAds
731,11.63,Home Run,Drama,11:14 AM,01/23/2019,FbAds-in
647,1.24,"Day in the Country, A (Partie de campagne)",Drama|Romance,6:26 PM,03/21/2019,Amazon
2,9.77,"Invention of Lying, The",Comedy,9:06 PM,04/07/2019,FbAds-in
331,11.81,Hangman's Knot,Western,8:54 AM,11/24/2019,Amazon
89,4.04,End of Watch,Crime|Drama|Thriller,3:55 AM,09/27/2019,FbAds-fb
212,13.87,"Andromeda Strain, The",Sci-Fi,7:27 AM,02/02/2019,TwAds
767,5.93,Jersey Girl,Comedy|Romance,7:16 AM,12/23/2019,FbAds-in
712,12.62,Going Straight,Crime|Drama,2:41 AM,09/10/2019,FbAds-fb
832,6.94,Shark Attack,Action|Horror,6:23 AM,12/02/2019,Amazon
805,2.99,"Invisible, The",Crime|Drama|Fantasy|Mystery|Thriller,8:01 AM,03/18/2019,Amazon
877,1.67,Nelly & Monsieur Arnaud,Drama,8:57 AM,03/19/2019,TwAds
634,2.8,"Apple, The (Sib)",Drama,4:07 AM,08/07/2019,FbAds-fb
703,2.08,Metropolis,Drama|Sci-Fi,9:31 AM,11/02/2019,GAds
715,12.92,Number One with a Bullet,Action|Comedy,9:28 AM,11/07/2019,FbAds-in
30,11.17,Wide Awake,Children|Comedy|Drama,4:00 PM,04/19/2019,GAds
282,11.58,Tapped,Documentary,1:12 AM,02/10/2019,TwAds
265,9.52,Corvette Summer,Adventure|Comedy,10:19 PM,08/31/2019,FbAds-fb
970,8.56,"Stoplight Society, The (La Sociedad del Semáforo)",Drama,1:48 AM,01/10/2019,TwAds
34,7.9,Hells Angels on Wheels,Drama,9:16 PM,12/16/2019,TwAds
68,13.51,Kind Hearts and Coronets,Comedy|Drama,6:02 AM,07/13/2019,GAds
102,13.18,Road to Perdition,Crime|Drama,5:53 AM,01/20/2019,GAds
978,12.89,OT: Our Town,Documentary,8:14 AM,11/12/2019,TwAds
629,6.32,Flicker (Flimmer),Comedy|Drama,6:22 PM,11/09/2019,Amazon
238,6.2,Return to Me,Drama|Romance,12:53 AM,10/19/2019,TwAds
544,1.48,Dream Boy,Drama|Romance,11:34 AM,07/08/2019,FbAds-in
298,3.92,Desperate Journey,Drama|War,1:35 PM,10/28/2019,TwAds
365,4.4,"Mysterious X, The (Sealed Orders) (Det hemmelighedsfulde X)",Drama|War,5:45 PM,08/01/2019,GAds
532,9.29,Double Take,Documentary,3:26 AM,04/06/2019,FbAds-fb
383,8.8,Beats Rhymes & Life: The Travels of a Tribe Called Quest,Documentary,9:37 PM,01/19/2019,Amazon
457,8.67,In the Blood,Action|Crime|Thriller,4:40 PM,10/15/2019,FbAds-in
137,6.96,Legend of the Guardians: The Owls of Ga'Hoole,Adventure|Animation|Fantasy|IMAX,2:11 PM,03/24/2019,FbAds-in
14,10.98,"""Great Performances"" Cats",Musical,3:49 PM,10/29/2019,FbAds-in
143,9.34,Filthy Gorgeous: The Bob Guccione Story,Documentary,3:05 AM,12/18/2019,FbAds-in
620,2.58,Going to Kansas City,Drama|Romance|Thriller,11:36 AM,04/13/2019,Amazon
331,2.09,Forgotten,Drama|Mystery|Thriller,4:49 AM,12/22/2019,FbAds-fb
853,1.32,Asfour Stah,Drama,11:40 AM,08/19/2019,FbAds-fb
745,10.28,99 and 44/100% Dead,Action|Adventure|Comedy|Crime,9:10 AM,08/02/2019,Amazon
318,11.14,"Pandora's Box (Büchse der Pandora, Die)",Drama,6:31 PM,11/21/2019,Amazon
555,6.19,Coyote Ugly,Comedy|Drama|Romance,12:41 PM,05/28/2019,FbAds-in
898,7.67,"Unforgettable Summer, An (Un été inoubliable)",Drama,7:38 PM,11/20/2019,FbAds-in
66,14.08,Below the Belt,Action|Comedy|Drama,11:03 PM,05/02/2019,FbAds-fb
111,10.6,Project Grizzly,Documentary,4:31 AM,08/06/2019,TwAds
577,3.48,Lightning Strikes Twice,Drama|Mystery,11:19 AM,03/22/2019,FbAds-fb
281,7.75,Bonnie and Clyde,Crime|Documentary|Drama,2:52 AM,08/18/2019,GAds
577,9.34,Symbol (Shinboru),Comedy|Fantasy,8:23 PM,03/09/2019,Amazon
514,12.22,Big Jim McLain,Action|Crime|Drama|Romance|Thriller,1:29 AM,10/09/2019,FbAds-in
833,6.36,Meshes of the Afternoon,Fantasy,7:54 AM,05/09/2019,FbAds-fb
651,10.31,"Prophecy, The",Fantasy|Horror|Mystery,7:12 PM,12/15/2019,GAds
889,4.53,"Bullet for the General, A (Quién Sabe?)",Western,12:42 AM,01/13/2019,Amazon
85,2.34,Harakiri,Drama,7:54 PM,09/09/2019,FbAds-in
500,13.8,"Constant Gardener, The",Drama|Thriller,11:27 AM,03/03/2019,Amazon
571,1.82,"Evening with Kevin Smith, An",Comedy|Documentary,10:30 AM,03/10/2019,FbAds-fb
568,8.48,"Tomb, The",Horror|Thriller,9:37 PM,09/06/2019,FbAds-in
857,8.16,Paradise: Faith (Paradies: Glaube),Drama,5:05 AM,11/13/2019,FbAds-fb
748,4.46,Ugly,Mystery|Thriller,2:26 PM,01/25/2019,Amazon
610,12.87,"Allnighter, The",Comedy|Romance,6:26 PM,10/04/2019,Amazon
735,5.51,Divorce American Style,Comedy,4:09 PM,04/03/2019,Amazon
719,5.35,Liverpool,Drama,1:39 AM,04/11/2019,FbAds-in
910,12.71,Keep the Lights On,Drama,6:08 PM,01/14/2019,FbAds-fb
734,13.47,Children of the Living Dead,Horror|Thriller,5:57 AM,05/07/2019,FbAds-fb
667,7.32,Housebound,Comedy|Horror|Thriller,10:54 PM,05/24/2019,FbAds-fb
283,2.51,Ten Canoes,Adventure|Comedy|Drama|War,4:06 AM,09/20/2019,FbAds-in
638,5.46,Woman of the Year,Comedy|Romance,7:47 AM,09/29/2019,TwAds
626,9.51,Beach Party,Comedy,12:43 AM,05/17/2019,GAds
725,9.96,"Human Experience, The",Documentary,4:03 PM,11/12/2019,FbAds-fb
866,3.14,"District, The (Nyócker!)",Animation|Comedy,3:02 AM,04/29/2019,Amazon
655,7.77,Immigrants (L.A. Dolce Vita),Animation,6:47 AM,12/27/2019,FbAds-fb
547,3.5,"Certain Kind Of Death, A",Documentary,4:19 PM,09/22/2019,FbAds-fb
577,7.25,"Murderer Lives at Number 21, The (L'assassin habite... au 21)",Comedy|Mystery|Thriller,5:39 PM,05/01/2019,FbAds-fb
903,14.56,Morituri,Drama|War,11:53 PM,11/08/2019,FbAds-in
241,8.81,Ninja Assassin,Action|Crime|Drama|Thriller,10:30 AM,07/16/2019,Amazon
907,1.82,"Paimen, piika ja emäntä",Drama,12:17 PM,10/27/2019,TwAds
851,12.93,Fat Head,Documentary,4:10 PM,08/15/2019,TwAds
919,4.82,Shoot-Out at Medicine Bend,Western,10:28 AM,03/31/2019,FbAds-fb
950,3.83,Reform School Girls,Action|Drama,1:08 PM,03/16/2019,Amazon
852,6.84,Daughter from Danang,Documentary|War,10:02 AM,10/06/2019,TwAds
513,9.21,After Last Season,Drama|Thriller,6:47 AM,05/14/2019,GAds
454,12.32,Click,Adventure|Comedy|Drama|Fantasy|Romance,7:58 AM,10/06/2019,Amazon
297,4.14,Everything Is Illuminated,Comedy|Drama,7:18 PM,08/24/2019,TwAds
992,6.77,Casino Royale,Action|Adventure|Comedy,12:43 AM,02/22/2019,Amazon
426,4.92,"Man Who Loved Women, The",Comedy,12:27 AM,12/22/2019,FbAds-in
542,3.15,Edge of the City,Drama|Film-Noir,1:14 PM,01/20/2019,GAds
923,8.33,Derrida,Documentary,9:44 AM,03/05/2019,Amazon
9,7.35,Valentine Road,Documentary,2:01 AM,09/04/2019,TwAds
751,5.07,"Vanquished, The (I vinti)",Drama,8:23 AM,04/25/2019,TwAds
274,14.97,Gone Fishin',Comedy,11:38 AM,12/30/2019,FbAds-fb
225,3.54,Two Family House,Drama,10:41 PM,11/11/2019,GAds
833,12.75,"Son of No One, The",Action|Crime|Thriller,12:59 PM,11/02/2019,GAds
984,1.62,Kiss Me Deadly,Film-Noir,4:24 PM,02/04/2019,FbAds-fb
134,10.28,Space Station 76,Comedy|Drama|Sci-Fi,8:01 AM,07/24/2019,Amazon
368,12.8,Facing the Giants,Action|Drama,6:35 PM,03/13/2019,TwAds
41,12.24,Sparrow (a.k.a. Cultured Bird) (Man jeuk),Drama|Romance,12:21 PM,10/07/2019,Amazon
862,2.09,Tin Man,Adventure|Fantasy|Sci-Fi,10:49 AM,04/16/2019,GAds
493,13.08,"Names of Love, The (Le nom des gens)",Comedy,2:01 AM,01/02/2019,FbAds-in
172,11.84,Hamlet Goes Business (Hamlet liikemaailmassa),Comedy|Drama|Romance,7:18 PM,03/09/2019,TwAds
287,7.28,Frankie and Johnny,Comedy,12:51 AM,05/19/2019,FbAds-in
988,8.06,Kiss the Bride,Drama|Romance,7:40 AM,11/24/2019,GAds
269,7.8,S.P.L.: Kill Zone (Saat po long),Action|Crime|Drama|Thriller,1:00 PM,06/02/2019,FbAds-in
636,5.31,"Premature Burial, The",Horror,8:18 PM,11/21/2019,Amazon
858,4.17,Me and Orson Welles,Drama,12:52 AM,03/29/2019,FbAds-in
366,11.2,"Color of Friendship, The",Comedy|Drama,7:03 PM,07/12/2019,FbAds-in
728,7.0,Hellsing Ultimate OVA Series,Action|Animation|Horror,10:57 PM,03/31/2019,TwAds
101,10.56,Dudley Do-Right,Children|Comedy,9:05 PM,10/26/2019,FbAds-fb
428,12.74,Doghouse,Comedy|Horror,5:11 PM,08/16/2019,TwAds
468,13.59,Special 26,Crime|Drama|Thriller,9:33 AM,12/15/2019,Amazon
474,11.27,T-Rex: Back to the Cretaceous,Adventure|Documentary|IMAX,8:38 PM,09/04/2019,Amazon
147,4.59,About Time,Drama|Fantasy|Romance,1:10 PM,01/21/2019,GAds
93,4.92,"Loves of Pharaoh, The (Das Weib des Pharao)",Drama|Romance|War,2:58 PM,03/03/2019,GAds
541,1.7,Butter,Comedy,2:33 PM,10/02/2019,GAds
717,6.62,"Ultimate Warrior, The",Action|Sci-Fi|Thriller,1:05 PM,09/05/2019,Amazon
926,5.79,Dead Time: Kala,Crime|Fantasy|Film-Noir|Thriller,6:49 AM,02/27/2019,Amazon
271,1.26,"Wankers, The (Les branleuses)",Documentary,2:58 PM,10/05/2019,GAds
967,4.99,Hannie Caulder,Comedy|Crime|Drama|Western,7:09 AM,10/18/2019,GAds
382,14.86,"Chorus, The (Hamsarayan)",Drama,12:30 PM,09/06/2019,GAds
844,4.75,Loggerheads,Drama,6:40 PM,11/29/2019,Amazon
198,1.07,Winter Kills,Drama,5:36 AM,01/09/2019,GAds
844,9.05,Fans,Comedy,6:40 PM,06/05/2019,GAds
236,6.25,Now!,Documentary,4:53 AM,03/17/2019,FbAds-fb
561,5.95,A Walk in the Old City of Warsaw,Documentary,10:29 AM,07/02/2019,TwAds
252,12.33,Sweet Karma,Crime|Drama|Thriller,5:31 AM,11/14/2019,TwAds
431,7.06,Farsan,Comedy,6:39 AM,09/10/2019,Amazon
621,1.27,Why Me?,Action|Adventure|Comedy|Crime,9:41 AM,10/13/2019,Amazon
6,2.9,Bleak Moments,Comedy|Drama,1:31 AM,04/04/2019,FbAds-fb
176,8.94,Whisper of the Heart (Mimi wo sumaseba),Animation|Drama|Romance,2:10 AM,10/26/2019,TwAds
6,4.18,Cremaster 3,Drama,11:45 PM,03/25/2019,FbAds-in
725,4.51,Set Me Free (Emporte-moi),Drama,1:07 AM,04/11/2019,Amazon
450,5.76,It Started with Eve,Comedy|Musical|Romance,7:35 AM,10/31/2019,Amazon
956,14.27,"Island, The",Adventure|Horror|Thriller,3:03 PM,08/18/2019,FbAds-fb
755,3.24,Momma's Man,Drama,6:21 AM,12/05/2019,FbAds-in
247,11.72,Speedy,Action|Comedy,1:47 PM,06/03/2019,Amazon
794,13.18,Corvette Summer,Adventure|Comedy,10:05 PM,02/24/2019,TwAds
865,10.8,"Evil Dead, The",Fantasy|Horror|Thriller,12:43 AM,05/30/2019,FbAds-in
386,2.97,Sparrows Dance,Drama|Romance,4:25 AM,01/27/2019,FbAds-in
661,11.82,Descendant of the Sun (Ri jie),Action|Adventure|Fantasy|Sci-Fi,9:19 PM,05/14/2019,TwAds
919,7.94,Love Letter ,Drama|Romance,12:02 PM,11/18/2019,FbAds-fb
673,4.3,Earth,Documentary,9:27 PM,03/16/2019,GAds
193,5.14,"Generale Della Rovere, Il",Drama,3:51 PM,06/23/2019,FbAds-fb
273,8.85,Executioners from Shaolin,Action|Drama,10:08 PM,04/28/2019,Amazon
81,1.15,"Girl in the Café, The",Drama|Romance,10:46 AM,03/16/2019,FbAds-fb
670,13.18,Coherence,Drama|Mystery|Sci-Fi|Thriller,9:14 PM,01/11/2019,GAds
483,4.54,Hearts in Atlantis,Drama,6:16 AM,09/08/2019,TwAds
416,12.73,Since Otar Left (Depuis qu'Otar est parti...),Drama,6:05 AM,09/16/2019,GAds
820,11.18,Stakeout on Dope Street,Crime|Drama,2:59 AM,03/31/2019,TwAds
397,3.21,Madame Curie,Drama,7:38 AM,08/26/2019,FbAds-fb
986,3.01,"Terror's Advocate (Avocat de la terreur, L')",Documentary,4:19 AM,08/15/2019,FbAds-in
