id,cost,movie,movie_genre,time,date,campaing
501,12.93,Tomboy,Drama,4:20 PM,06/29/2019,FbAds-fb
892,12.19,Time to Kill (Tempo di uccidere),Drama|War,9:22 PM,10/31/2019,
435,4.36,"Laterna, ftoheia kai garyfallo",Comedy|Drama|Romance,4:29 AM,05/25/2019,Amazon
179,10.22,Laffghanistan: Comedy Down Range,Comedy|Documentary|War,2:52 PM,09/14/2019,Amazon
894,13.41,We Are What We Are,Drama|Horror|Mystery|Thriller,11:59 AM,09/17/2019,TwAds
228,8.81,I Do: How to Get Married and Stay Single (Prête-moi ta main),Comedy|Romance,7:30 PM,03/27/2019,
409,9.56,Stevie,Drama|Horror,2:46 PM,12/14/2019,FbAds-fb
267,3.06,"Lawless Street, A (Marshal of Medicine Bend)",Western,3:18 AM,05/08/2019,FbAds-fb
968,4.35,Free Money,Comedy|Crime,5:39 PM,09/10/2019,Amazon
136,4.97,Torch Song,Drama|Romance,1:32 PM,02/11/2019,
918,13.9,Dementia (a.k.a. Daughter of Horror),Horror|Mystery,12:19 AM,07/05/2019,GAds
373,2.56,"Velocity of Gary, The",Comedy|Romance,10:17 PM,05/11/2019,FbAds-in
573,4.53,Four Adventures of Reinette and Mirabelle (4 aventures de Reinette et Mirabelle),Comedy|Drama|Romance,1:29 PM,10/15/2019,TwAds
781,1.44,"Institute, The",Documentary,7:58 AM,09/14/2019,
560,6.51,Fitna,Documentary,7:29 PM,11/29/2019,Amazon
879,3.75,Hearts and Minds,Documentary|War,8:07 PM,09/10/2019,Amazon
681,1.01,Home for the Holidays,Drama,10:49 PM,06/16/2019,
231,2.22,Our Folks (Sami swoi),Comedy,8:37 PM,07/15/2019,
857,10.19,"Family Tree, The",Comedy|Drama,3:46 PM,04/11/2019,
953,5.98,Lentsu,Comedy,12:16 PM,07/20/2019,Amazon
61,4.37,"Importance of Being Earnest, The",Comedy|Drama|Romance,4:39 AM,01/10/2019,TwAds
112,6.48,Inside the Twin Towers,Drama,7:21 AM,04/08/2019,
415,1.71,Shaft's Big Score!,Action|Crime,6:21 PM,09/12/2019,
498,5.33,Casper Meets Wendy,Adventure|Children|Comedy|Fantasy,4:17 AM,06/15/2019,Amazon
704,7.24,Allegheny Uprising,Action|Adventure|Western,1:18 AM,08/29/2019,
515,13.38,Django Unchained,Action|Drama|Western,11:31 AM,04/14/2019,Amazon
343,13.84,Gappa: The Triphibian Monsters (AKA Monster from a Prehistoric Planet) (Daikyojû Gappa),Sci-Fi,11:56 AM,06/02/2019,Amazon
775,11.48,"Haunting at Silver Falls, A",Horror|Thriller,4:07 AM,12/18/2019,Amazon
412,2.93,Forget Me Not,Horror|Romance|Thriller,7:28 PM,11/12/2019,TwAds
110,6.71,Monsieur Hire,Crime|Romance|Thriller,12:20 PM,01/07/2019,GAds
49,8.57,"Children of the Century, The (Enfants du siècle, Les)",Drama|Romance,4:01 PM,09/30/2019,
628,1.4,"Betrayed (True and the Brave, The)",Drama|Romance|Thriller|War,2:30 PM,12/13/2019,
492,14.77,Love Letter ,Drama|Romance,6:59 AM,04/12/2019,Amazon
908,1.3,Mabel at the Wheel,Comedy,3:51 AM,03/19/2019,GAds
333,7.95,Lawn Dogs,Drama,5:40 PM,12/27/2019,Amazon
61,10.08,Thief,Crime|Drama|Thriller,9:29 AM,08/28/2019,
886,5.32,Ghost Town,Comedy|Fantasy|Romance,11:24 AM,09/15/2019,Amazon
265,9.79,Ro.Go.Pa.G.,Comedy|Drama,4:50 PM,11/08/2019,FbAds-fb
424,13.83,Fist of Legend (Jing wu ying xiong),Action|Drama,6:40 PM,11/06/2019,GAds
931,1.6,Volcano,Action|Drama|Thriller,8:11 AM,12/19/2019,FbAds-fb
383,1.16,"House by the Cemetery, The (Quella villa accanto al cimitero)",Horror,3:39 PM,06/07/2019,FbAds-in
387,12.62,Final Destination,Drama|Thriller,6:59 AM,01/04/2019,GAds
812,4.75,Underclassman,Action|Comedy|Thriller,5:10 AM,12/19/2019,TwAds
35,8.28,The Second Best Exotic Marigold Hotel,Comedy|Drama,9:58 AM,04/18/2019,Amazon
788,14.22,"Silent World, The (Le monde du silence)",Documentary,11:31 PM,07/25/2019,FbAds-in
37,5.3,Rembrandt,Drama,10:54 AM,02/16/2019,FbAds-fb
742,10.7,Journey Into Fear,Drama|Film-Noir|War,8:48 PM,02/06/2019,GAds
470,2.27,To the Devil a Daughter,Fantasy|Horror|Mystery,4:08 PM,12/22/2019,TwAds
387,2.45,Grim Reaper,Horror,5:50 AM,04/21/2019,
600,10.67,Paradise,Comedy|Drama,12:45 AM,09/12/2019,
425,10.8,Belle of the Nineties,Comedy|Western,11:44 AM,08/01/2019,FbAds-fb
57,3.72,"Children of Heaven, The (Bacheha-Ye Aseman)",Comedy|Drama,10:20 AM,04/28/2019,TwAds
905,7.26,Cemetery Man (Dellamorte Dellamore),Horror,4:07 AM,11/27/2019,
548,2.05,No Place to Hide,Thriller,12:36 PM,09/10/2019,Amazon
609,6.57,UHF,Comedy,2:07 AM,07/12/2019,FbAds-in
132,7.19,Mutiny on the Bounty,Adventure|Drama|Romance,5:44 PM,05/25/2019,
556,13.14,Batman Begins,Action|Crime|IMAX,7:15 AM,06/18/2019,GAds
712,9.1,"Virgin Queen, The",Drama|Romance,8:40 AM,12/28/2019,FbAds-fb
876,8.1,Kids for Cash,Documentary|Thriller,8:58 PM,10/31/2019,GAds
476,5.5,"Return of Django (Son of Django) (Figlio di Django, Il)",Western,11:17 AM,05/05/2019,Amazon
305,4.67,Reunion,Drama,9:50 AM,05/20/2019,
24,3.37,"Tuesday, After Christmas (Marti, dupa craciun)",Drama|Romance,4:34 AM,08/27/2019,
249,10.5,"Tie That Binds, The",Thriller,2:45 AM,07/22/2019,
792,8.98,"Big Fix, The",Comedy|Mystery|Thriller,10:51 AM,03/02/2019,
676,9.5,Salmonberries,Drama,9:45 PM,05/30/2019,GAds
886,13.33,Embracing,Documentary,5:03 PM,01/06/2019,
356,6.1,Oppai Volleyball (Oppai barê),Comedy,1:09 PM,11/12/2019,
971,13.6,Immortal Sergeant,Drama|War,8:06 PM,12/18/2019,FbAds-in
957,6.91,"Unbelievers, The",Documentary,5:04 AM,01/26/2019,FbAds-fb
442,7.86,Witness to Murder,Crime|Drama|Film-Noir|Thriller,12:45 PM,03/15/2019,
195,13.26,Clean and Sober,Drama,8:21 AM,10/04/2019,TwAds
25,4.73,Barnens ö,Adventure|Children|Drama,1:22 PM,01/29/2019,TwAds
1,4.49,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Comedy|War,4:02 PM,03/18/2019,TwAds
266,6.46,Smilin' Through,Drama|Romance,4:41 PM,08/19/2019,
155,10.97,Mr. North,Comedy|Drama,5:38 AM,01/18/2019,
817,8.13,Futurama: Bender's Big Score,Animation|Comedy|Sci-Fi,6:17 PM,07/24/2019,FbAds-in
396,11.58,"Exterminating Angel, The (Ángel exterminador, El)",Comedy|Drama|Fantasy|Mystery,2:08 AM,06/13/2019,TwAds
671,7.69,The Second Best Exotic Marigold Hotel,Comedy|Drama,6:23 PM,07/23/2019,
847,7.88,Waking Ned Devine (a.k.a. Waking Ned),Comedy,8:07 PM,11/19/2019,
239,3.94,"Christmas Carol, A",Drama|Fantasy,12:30 PM,02/22/2019,FbAds-fb
40,9.1,"Proposition, The",Crime|Drama|Western,5:31 AM,05/31/2019,FbAds-in
915,14.0,Navajo Joe,Western,3:53 PM,01/06/2019,FbAds-in
429,3.34,Passion,Crime|Drama|Mystery|Thriller,8:05 PM,06/11/2019,
569,10.98,Ocean's Thirteen,Crime|Thriller,4:35 AM,11/19/2019,FbAds-in
201,9.93,Apollo Zero,Documentary,5:03 AM,04/12/2019,
934,5.57,Dogtown and Z-Boyz,Documentary,7:43 PM,11/29/2019,FbAds-fb
918,9.89,Passchendaele,Action|Drama|Romance|War,9:21 AM,04/30/2019,
78,6.43,Through and Through (Na wylot),Crime,10:40 AM,05/19/2019,TwAds
413,12.04,Vääpeli Körmy - Taisteluni,Comedy,4:52 AM,05/31/2019,
526,5.44,"Man from Beyond, The",Mystery,11:20 AM,05/03/2019,TwAds
498,3.03,"Prince & Me II: The Royal Wedding, The",Comedy|Romance,9:57 PM,04/12/2019,Amazon
136,8.74,The Big Bus,Action|Comedy,5:11 AM,10/30/2019,TwAds
23,4.03,Battlestar Galactica: The Plan,Action|Adventure|Drama|Sci-Fi,6:39 AM,04/19/2019,
973,11.21,"Crazy Class Wakes Up, The (Hababam sinifi uyaniyor)",Comedy,2:10 AM,09/12/2019,TwAds
365,3.46,Me tulemme taas,Comedy|Musical,6:08 AM,06/01/2019,TwAds
844,7.07,"Take, The",Crime|Drama,9:38 PM,08/21/2019,TwAds
604,2.67,Finian's Rainbow,Fantasy|Musical,4:53 PM,07/04/2019,
86,13.43,"Wizard of Baghdad, The",Comedy|Fantasy|Musical,10:39 AM,12/30/2019,
115,12.91,Babes in Toyland,Children|Fantasy|Musical,2:49 AM,02/06/2019,GAds
212,12.68,Trash,Adventure|Crime|Drama|Thriller,5:14 AM,02/07/2019,
646,4.49,Saint Laurent,Drama|Romance,8:32 AM,05/01/2019,Amazon
776,7.67,Return from Witch Mountain,Children|Sci-Fi,7:56 PM,09/04/2019,
519,1.41,End of the Century: The Story of the Ramones,Documentary|Musical,5:17 PM,01/11/2019,
951,12.3,Mishen (Target),Drama|Sci-Fi,8:17 AM,01/15/2019,
368,14.36,Breakout,Action,8:15 AM,09/10/2019,
197,13.08,Where the Heart Is,Comedy|Drama,8:39 AM,06/20/2019,
288,7.04,"Order, The",Action|Adventure|Drama|Thriller,6:50 AM,05/10/2019,FbAds-in
250,7.26,Cat People,Drama|Fantasy|Horror,3:43 PM,05/09/2019,FbAds-in
235,2.5,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les)",Comedy,3:35 PM,03/19/2019,Amazon
869,13.06,Tokyo Drifter (Tôkyô nagaremono),Action|Crime|Drama,12:06 PM,09/02/2019,Amazon
708,7.63,"Police, Adjective (Politist, adj.)",Comedy|Crime|Drama,2:01 PM,11/01/2019,
681,9.82,In Your Hands,Drama,5:16 PM,09/06/2019,GAds
429,3.91,Gold Diggers of 1933,Musical,11:11 AM,08/20/2019,TwAds
459,14.48,Iron Jawed Angels,Drama|Romance,3:07 AM,11/22/2019,TwAds
871,4.95,Forced Vengeance,Action|Adventure,3:00 AM,10/30/2019,
132,3.86,"Central Park Five, The",Documentary,10:12 AM,03/29/2019,
662,8.61,Ryan's Daughter,Drama|Romance,3:43 PM,03/22/2019,FbAds-fb
523,12.98,Chastity Bites,Comedy|Horror,7:06 PM,09/23/2019,
169,6.55,Place Vendôme,Crime|Drama,6:16 PM,04/26/2019,GAds
294,9.55,Empire of Dreams: The Story of the 'Star Wars' Trilogy,Documentary,12:48 AM,03/02/2019,
958,4.98,"Message, The (a.k.a. Mohammad: Messenger of God)",Adventure|Drama|War,1:19 PM,02/14/2019,
901,3.87,Argo,Drama|Thriller,1:16 AM,10/14/2019,TwAds
184,14.76,Bait,Action|Comedy,2:45 AM,07/29/2019,FbAds-in
755,6.86,"Adventures of Mark Twain, The",Adventure|Animation|Children,12:57 PM,02/24/2019,
576,12.42,"Girl of Your Dreams, The (Niña de tus ojos, La)",Comedy|Drama,3:15 PM,09/20/2019,TwAds
289,2.95,Ffolkes,Action|Adventure|Thriller,11:04 AM,10/26/2019,Amazon
362,14.76,"Way Home, The (Jibeuro)",Drama,10:26 PM,08/13/2019,GAds
275,7.44,Creature from the Haunted Sea,Comedy|Horror,12:29 AM,08/27/2019,FbAds-in
928,8.43,Kung Pow: Enter the Fist,Action|Comedy,10:11 AM,03/22/2019,FbAds-in
634,10.01,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",Documentary,11:10 PM,12/30/2019,
748,11.75,Five Angles on Murder,Mystery,3:11 PM,10/26/2019,Amazon
261,8.55,Guardians of the Galaxy,Action|Adventure|Sci-Fi,1:19 AM,01/31/2019,GAds
893,4.1,Kidnap Syndicate,Crime,11:23 AM,01/29/2019,FbAds-in
25,12.61,Punishment Park,Drama|Thriller,11:13 PM,05/26/2019,GAds
118,2.43,"Village, The",Drama|Mystery|Thriller,12:23 PM,01/10/2019,
925,9.6,"Tough Guise: Violence, Media & the Crisis in Masculinity",Documentary,6:00 AM,08/13/2019,TwAds
58,8.19,Deadly Surveillance,Action|Drama|Thriller,8:23 AM,02/01/2019,Amazon
972,7.8,Journey to the Far Side of the Sun (a.k.a. Doppelgänger),Fantasy|Mystery|Sci-Fi|Thriller,7:15 AM,10/30/2019,TwAds
694,4.41,Drevo,Drama,4:04 AM,01/01/2019,
948,9.09,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights),Animation|Comedy|Musical,7:48 PM,05/23/2019,
646,2.21,All About My Mother (Todo sobre mi madre),Drama,11:56 AM,09/28/2019,TwAds
402,7.69,Butch Cassidy and the Sundance Kid,Action|Western,11:03 AM,04/05/2019,
868,1.73,"Ideal Husband, An",Comedy|Romance,3:26 AM,09/29/2019,GAds
571,2.58,Scrooge,Drama|Fantasy|Musical,6:36 AM,12/18/2019,FbAds-in
148,4.96,Meet the Robinsons,Action|Adventure|Animation|Children|Comedy|Sci-Fi,2:29 PM,11/16/2019,FbAds-in
750,12.63,Mr. Moto's Gamble,Crime|Drama|Mystery,12:00 PM,05/25/2019,FbAds-in
735,9.77,About Face: Supermodels Then and Now,Comedy|Documentary,2:25 PM,11/05/2019,GAds
273,11.66,Miracle on 34th Street,Drama,12:42 PM,08/28/2019,FbAds-in
159,2.23,Flight of Fury,Action,2:05 AM,11/30/2019,
447,11.45,Tomorrow Night,Comedy|Drama,4:28 PM,06/16/2019,FbAds-in
726,1.99,Hell's Gate 11:11,Horror|Thriller,7:29 PM,02/26/2019,
81,7.0,Balls Out: Gary the Tennis Coach,Comedy,9:11 AM,07/25/2019,FbAds-fb
250,4.92,Heli,Crime|Drama,12:09 PM,10/09/2019,
833,9.08,"Thank You, Jeeves!",(no genres listed),10:18 AM,09/28/2019,FbAds-fb
150,1.08,Summer of Fear,Drama|Horror|Mystery|Thriller,4:37 PM,01/22/2019,TwAds
228,5.85,Hunger (Sult),Drama,2:19 PM,10/27/2019,
3,11.51,The Fool,Drama,4:50 AM,12/06/2019,FbAds-fb
533,3.34,"Last Emperor, The",Drama,9:58 PM,01/08/2019,FbAds-fb
515,10.9,"Bird People in China, The (Chûgoku no chôjin)",Adventure|Comedy|Drama|Fantasy,11:35 AM,07/27/2019,
967,13.0,Happy End,Comedy,1:52 PM,02/14/2019,FbAds-fb
309,12.42,"Porn Theater (Chatte à deux têtes, La)",Drama,2:10 PM,04/13/2019,TwAds
477,10.84,American Graffiti,Comedy|Drama,5:37 AM,06/17/2019,Amazon
933,5.26,Captivated,Documentary,7:00 PM,05/24/2019,GAds
686,8.28,Peculiarities of the National Fishing (Osobennosti natsionalnoy rybalki),Comedy,11:52 AM,10/27/2019,GAds
246,9.44,Metalstorm: The Destruction of Jared-Syn,Action|Adventure|Sci-Fi,7:48 PM,02/26/2019,
909,6.64,Varg Veum - Bitter Flowers (Varg Veum - Bitre Blomster),Crime|Drama|Thriller,8:33 PM,12/06/2019,
15,11.65,Lady Killer,Drama|Romance|War,4:56 AM,04/26/2019,FbAds-in
894,4.99,Temple Grandin,Drama,3:45 PM,08/31/2019,GAds
933,13.64,La Morte Rouge,(no genres listed),4:52 PM,12/03/2019,FbAds-fb
788,7.81,"Temptation of St. Tony, The (Püha Tõnu kiusamine)",Drama|Fantasy|Mystery,11:20 AM,03/16/2019,
223,14.14,In Enemy Hands,War,11:05 AM,03/09/2019,
748,13.95,Hell,Horror|Sci-Fi|Thriller,2:44 AM,06/21/2019,
823,2.06,"Little Traitor, The",Drama,5:39 AM,05/20/2019,Amazon
810,1.8,Zero Motivation (Efes beyahasei enosh),Comedy|Drama,12:27 AM,09/17/2019,FbAds-fb
802,3.73,Miracle in Cell No. 7,Comedy|Drama,9:03 AM,02/10/2019,
167,13.27,Viva Zapata!,Western,9:07 AM,12/14/2019,
272,4.27,"Star Is Born, A",Drama,2:45 AM,12/30/2019,
764,6.19,Run Ronnie Run,Comedy,8:05 PM,10/02/2019,
231,2.0,Thrashin',Action|Drama,4:06 PM,09/14/2019,FbAds-in
660,3.4,David and Bathsheba,Drama|Romance,7:06 AM,10/12/2019,TwAds
700,11.98,Blood,Crime|Drama|Thriller,9:38 PM,08/06/2019,Amazon
68,13.44,Golem,Drama|Mystery|Sci-Fi,2:58 PM,05/10/2019,FbAds-fb
758,13.64,"Eternal Return, The (L'éternel retour)",Drama|Romance,4:18 PM,03/10/2019,FbAds-fb
349,5.76,The Land Before Time XI: Invasion of the Tinysauruses,Animation|Children|Fantasy|Sci-Fi,4:32 PM,02/18/2019,FbAds-fb
100,5.4,"I, Robot",Action|Adventure|Sci-Fi|Thriller,9:42 AM,06/06/2019,TwAds
409,3.42,Company Man,Comedy,12:37 AM,08/01/2019,TwAds
577,7.0,Spite Marriage,Comedy,5:13 AM,08/07/2019,FbAds-fb
855,1.18,Deathwatch,Drama|Horror|Thriller|War,9:39 PM,08/29/2019,GAds
778,11.98,Safe Passage,Drama,10:08 AM,05/07/2019,
724,9.71,"New Age, The",Drama,6:16 AM,10/17/2019,TwAds
944,8.48,"Mad Miss Manton, The",Comedy|Crime|Mystery|Romance,7:39 PM,10/01/2019,
598,12.83,A Summer in La Goulette,Comedy|Drama,7:22 PM,04/14/2019,FbAds-fb
888,3.99,24 Hours on Craigslist,Documentary,10:44 AM,12/25/2019,
779,6.48,"Beast from 20,000 Fathoms, The",Sci-Fi,7:33 PM,01/04/2019,
496,6.41,Josie and the Pussycats,Comedy,8:33 AM,09/16/2019,GAds
33,12.31,"Big Bird Cage, The",Action,4:42 PM,04/19/2019,FbAds-in
884,2.76,Greed,Drama,12:56 PM,03/17/2019,TwAds
460,13.95,Youth of the Beast (Yaju no seishun),Action|Crime|Mystery,7:41 PM,05/25/2019,
406,3.18,Black Gold,Documentary,9:23 PM,06/08/2019,
159,6.19,In the Basement,Documentary,2:16 AM,02/08/2019,
152,4.0,Sling Blade,Drama,2:19 PM,10/22/2019,
898,13.19,Admiral,Drama|War,10:19 AM,10/25/2019,
74,4.78,"Delta Force, The",Action,8:23 AM,07/19/2019,TwAds
705,11.15,"Dancing Masters, The",Comedy|Romance,9:01 AM,02/13/2019,FbAds-in
613,4.57,Pearl Jam: Immagine in Cornice - Live in Italy 2006,Documentary|Musical,10:50 AM,05/04/2019,
586,1.0,"File on Thelma Jordan, The",Crime|Drama|Film-Noir|Mystery,10:37 PM,11/30/2019,
356,10.84,Breakfast of Champions,Comedy|Sci-Fi,10:27 PM,05/12/2019,GAds
173,3.81,You Don't Mess with the Zohan,Comedy,9:10 PM,05/15/2019,
195,10.29,"Forbidden Kingdom, The",Action|Adventure|Comedy|Fantasy,2:27 PM,06/04/2019,Amazon
777,4.84,Back to the Future Part III,Adventure|Comedy|Sci-Fi|Western,11:51 AM,01/23/2019,GAds
753,14.61,He Got Game,Drama,1:15 AM,04/23/2019,TwAds
55,8.48,"City of Your Final Destination, The",Drama,12:50 PM,04/10/2019,FbAds-in
237,10.47,Dracula: Pages from a Virgin's Diary,Horror|Mystery,2:52 AM,08/29/2019,
873,5.23,Lockdown,Drama,6:48 AM,03/27/2019,
533,2.69,"Mangler, The",Horror,2:47 PM,09/21/2019,Amazon
65,6.55,She Had to Say Yes,Drama,8:59 PM,09/01/2019,
463,6.0,Ryan,Animation|Documentary|Drama|Fantasy,12:09 AM,07/21/2019,
480,13.07,Taking Chance,Drama|War,4:37 AM,10/13/2019,
264,8.47,Welcome to Sarajevo,Drama|War,10:45 PM,10/05/2019,FbAds-in
898,2.39,Undercover Blues,Comedy|Crime,9:19 AM,01/29/2019,FbAds-fb
124,4.57,Fresh Guacamole,Animation,1:09 PM,08/25/2019,FbAds-fb
676,11.92,Fantasia,Animation|Children|Fantasy|Musical,5:51 PM,11/01/2019,
64,14.17,Eating Raoul,Comedy,9:00 AM,01/21/2019,
238,14.56,"Big, Large and Verdone",Comedy,10:38 PM,05/15/2019,FbAds-in
83,7.39,"Dilemma, The",Comedy|Drama,12:22 PM,03/15/2019,GAds
237,3.3,Alice,Drama,10:10 AM,12/22/2019,FbAds-in
657,5.15,Gappa: The Triphibian Monsters (AKA Monster from a Prehistoric Planet) (Daikyojû Gappa),Sci-Fi,5:59 PM,12/17/2019,
903,1.49,Orgazmo,Comedy,7:28 AM,10/21/2019,FbAds-in
181,7.99,Fireproof,Drama|Romance,11:52 AM,01/08/2019,TwAds
584,4.53,Juggernaut,Action|Thriller,6:49 PM,05/24/2019,
146,3.97,Stake Land,Horror,6:44 AM,04/22/2019,Amazon
292,13.2,Snake-Crane Secret (She hao dan xin zhen jiu zhou),Action|Drama,3:22 PM,12/09/2019,Amazon
428,8.43,Summer House,Drama,6:21 AM,01/31/2019,Amazon
59,14.48,Metropolis,Drama|Sci-Fi,4:44 PM,05/28/2019,
403,6.57,Asylum,Horror,9:19 PM,04/15/2019,
386,6.91,"Night to Remember, A",Action|Drama,9:59 PM,08/28/2019,Amazon
790,11.25,Free the Nipple,Comedy|Drama,3:02 AM,07/12/2019,Amazon
645,11.23,Kimberly,Comedy|Romance,6:02 AM,04/18/2019,
273,14.03,Richie Rich,Children|Comedy,7:21 PM,02/09/2019,
754,9.46,Prime Suspect,Crime|Drama|Mystery|Thriller,11:31 AM,10/13/2019,FbAds-in
428,1.25,Let's Not Keep in Touch!,Comedy,12:45 PM,11/14/2019,FbAds-fb
259,7.63,Asphalt,Drama,10:29 PM,07/29/2019,FbAds-fb
422,4.15,Kung Fu Panda Holiday Special,Animation|Children|Comedy,10:29 PM,07/26/2019,
869,11.85,Heartbeeps,Comedy|Sci-Fi,8:49 AM,08/03/2019,FbAds-fb
161,7.09,"Speed Of Thought, The",Sci-Fi|Thriller,5:48 AM,10/21/2019,Amazon
58,4.46,South of the Border,Documentary,11:07 AM,05/31/2019,
214,4.15,Frankenstein 90,Comedy|Horror|Romance,3:33 AM,05/11/2019,TwAds
69,8.75,Mission: Impossible - Ghost Protocol,Action|Adventure|Thriller|IMAX,6:24 PM,08/06/2019,FbAds-fb
881,5.71,"Grapes of Death, The (Raisins de la mort, Les)",Horror,10:53 AM,05/17/2019,GAds
472,13.24,Summer in February,Drama|Romance,8:20 PM,01/23/2019,FbAds-in
770,6.58,Rapture (Arrebato),Drama|Horror,3:35 AM,01/30/2019,
841,3.31,"Road to El Dorado, The",Animation|Children,6:08 PM,08/16/2019,
296,9.51,"Betrayal, The (Nerakhoon)",Documentary,10:26 AM,03/04/2019,Amazon
822,7.69,Mutant Chronicles,Action|Adventure|Sci-Fi,12:15 AM,04/16/2019,GAds
429,9.0,"Undefeated, The",Documentary,7:47 PM,10/19/2019,
688,3.83,"Sentimental Swordsman, The (To ching chien ko wu ching chien)",Action|Adventure,7:00 PM,12/22/2019,GAds
858,5.53,Drunken Tai Chi (Siu taai gik),Action|Comedy,8:03 PM,02/18/2019,
444,4.28,Bride of the Monster,Horror|Sci-Fi,9:53 AM,10/23/2019,TwAds
615,10.78,Yeh Jawaani Hai Deewani,Comedy|Drama|Musical|Romance,7:28 PM,08/19/2019,Amazon
746,10.63,Bank Error in Your Favour (Erreur de la banque en votre faveur),Comedy,4:14 PM,09/25/2019,FbAds-in
424,5.81,7 Seconds,Action|Crime|Thriller,4:59 PM,07/14/2019,
821,10.53,Friday the 13th,Horror,4:26 PM,04/12/2019,GAds
802,12.92,Stray Dogs (Sag-haye velgard),Drama,4:10 AM,11/23/2019,Amazon
214,11.41,Pooh's Heffalump Movie,Animation|Children,6:59 PM,01/01/2019,GAds
761,8.23,Trilogy: The Weeping Meadow (Trilogia: To livadi pou dakryzei),Drama|Romance,6:05 AM,08/26/2019,
432,4.83,Lords of Dogtown,Action|Comedy|Drama,2:16 PM,11/05/2019,
568,3.96,In Your Dreams (Dans tes rêves),Drama,1:04 PM,10/11/2019,FbAds-in
664,3.82,Money Train,Action|Comedy|Crime|Drama|Thriller,7:29 AM,02/09/2019,FbAds-fb
368,13.48,Earth,Documentary,11:25 AM,03/21/2019,Amazon
712,3.69,Road Games (a.k.a. Roadgames),Thriller,1:12 PM,09/06/2019,TwAds
63,2.11,Images of the World and the Inscription of War (Bilder der Welt und Inschrift des Krieges),Documentary|War,4:32 AM,05/27/2019,
299,9.19,March or Die,Adventure|Drama|Romance|War,3:21 AM,12/07/2019,
757,4.39,White Elephant,Drama,12:51 AM,01/15/2019,GAds
564,13.66,"Little Brother, Big Trouble: A Christmas Adventure (Niko 2: Lentäjäveljekset)",Adventure|Animation|Children|Comedy,10:30 AM,01/11/2019,FbAds-fb
521,6.07,Cabin Fever: Patient Zero,Horror|Sci-Fi|Thriller,9:40 PM,05/07/2019,TwAds
704,12.17,Skenbart: En film om tåg,Comedy,8:29 PM,04/25/2019,
795,9.68,By the Bluest of Seas (U samogo sinego morya),Drama,1:40 AM,11/08/2019,FbAds-fb
5,11.8,Joe,Drama,7:41 PM,02/02/2019,
875,13.67,Return of the Living Dead Part II,Comedy|Horror,5:52 PM,01/28/2019,
195,14.03,Once Upon a Time in China and America (Wong Fei Hung: Chi sai wik hung see) ,Action|Adventure|Western,4:13 AM,01/01/2019,
816,4.25,Ishtar,Comedy,9:13 AM,11/07/2019,FbAds-in
179,5.04,"Eila, Rampe and Likka",Comedy,7:23 PM,09/01/2019,GAds
710,8.38,Dollman vs. Demonic Toys,Action|Fantasy|Horror,10:23 PM,04/21/2019,
612,6.77,"Colder Kind of Death, A",Crime|Drama|Mystery,9:24 PM,02/24/2019,FbAds-in
163,13.43,Casanova's Big Night,Adventure|Comedy,11:10 PM,08/16/2019,FbAds-in
431,12.49,Malcolm X,Drama,12:01 PM,02/01/2019,GAds
99,3.66,Meteor,Sci-Fi,7:19 AM,02/22/2019,
320,13.97,Weight of the Nation,Documentary,1:04 PM,08/28/2019,GAds
560,1.63,"Autobiography of Miss Jane Pittman, The",Drama,12:03 AM,06/19/2019,TwAds
794,7.27,Phantasm IV: Oblivion,Horror,1:55 PM,12/27/2019,Amazon
378,13.73,Solino,Comedy|Drama,4:16 AM,10/10/2019,
599,9.69,Moving Alan,(no genres listed),11:08 PM,10/20/2019,TwAds
524,2.04,Frozen Assets,Comedy,1:35 AM,09/27/2019,
137,13.47,Moving Out,Drama,2:34 PM,01/24/2019,FbAds-fb
386,2.62,Angels Over Broadway,Adventure|Comedy|Crime|Drama,1:14 AM,02/13/2019,TwAds
211,3.12,X-Men Origins: Wolverine,Action|Sci-Fi|Thriller,12:21 PM,05/27/2019,
744,1.61,"Bounty Hunter, The",Action|Comedy|Romance,8:25 PM,10/01/2019,
811,9.16,Morsian yllättää,Comedy,10:32 PM,11/13/2019,Amazon
891,9.4,Shopgirl,Comedy|Drama|Romance,3:41 PM,01/14/2019,Amazon
288,5.1,Victor Sjöström: Ett porträtt,Documentary,11:18 AM,11/06/2019,
348,1.47,Ghost in the Shell (Kôkaku kidôtai),Animation|Sci-Fi,8:16 AM,06/29/2019,
593,14.68,Knights,Action|Adventure|Sci-Fi,7:07 PM,01/20/2019,TwAds
979,4.56,Scary Movie 4,Comedy|Horror,5:47 AM,12/08/2019,TwAds
53,5.78,Heartbreakers,Comedy|Crime|Romance,9:22 PM,03/20/2019,Amazon
359,14.62,I Dreamed of Africa,Drama,12:18 AM,03/25/2019,FbAds-fb
940,14.44,"Son of Kong, The",Adventure|Comedy|Fantasy,8:26 AM,07/30/2019,Amazon
592,11.65,Dead & Breakfast,Comedy|Horror|Musical,9:07 PM,01/12/2019,GAds
814,14.7,Diner,Comedy|Drama,11:46 AM,09/08/2019,FbAds-fb
